edge_u,edge_v,edge_k,road_type,matched_segment_id,match_dist_m
261270979,270856200,0,primary,,
261270979,13248096538,0,tertiary,,
261270979,261277989,0,primary,,
261271100,261169314,0,residential,,
261271100,261326426,0,residential,,
261271102,261334723,0,primary,,
261271102,261153151,0,primary,,
261271102,261271100,0,residential,,
261271204,261252606,0,residential,212,274.3
261271204,261157102,0,residential,212,210.9
261271204,261304685,0,residential,212,235.9
261271526,256170771,0,residential,852,793.3
261271526,261266709,0,residential,852,735.5
261271526,256170767,0,residential,853,712.4
261271526,261343576,0,residential,852,839.8
261271538,261271540,0,secondary,,
261271538,261212596,0,residential,,
261271538,8192875952,0,secondary,,
261271540,261271538,0,secondary,,
261271540,261145763,0,secondary,,
261271540,261180686,0,residential,673,934.6
261271542,261180685,0,residential,673,905.0
261271542,2153055995,0,secondary,,
261271542,261145763,0,secondary,,
261271546,261156494,0,secondary,,
261271546,261337651,0,primary,670,949.8
261271546,4365426655,0,secondary,,
261271548,261089413,0,residential,,
261271548,261089413,1,secondary,,
261271548,261200408,0,secondary,,
261271550,261332154,0,residential,,
261271550,261158355,0,secondary,,
261271550,261268469,0,secondary,,
261271552,261188912,0,secondary,,
261271552,261117552,0,secondary,,
261271552,261282404,0,residential,,
261271552,261167924,0,residential,,
261271616,261153752,0,residential,802,560.8
261271619,261271620,0,residential,813,794.2
261271619,14130641315,0,residential,813,835.2
261271619,261153737,0,residential,813,869.5
261271620,261271619,0,residential,813,794.2
261271623,261271624,0,residential,517,663.7
261271623,261170350,0,residential,387,667.8
261271623,261142045,0,residential,517,746.6
261271623,261293039,0,residential,387,607.6
261271624,261213564,0,residential,517,568.0
261271624,261271623,0,residential,517,663.7
261271624,261349991,0,residential,517,590.5
261271624,2439221064,0,residential,517,645.3
261271627,261142052,0,residential,517,316.0
261271627,261193998,0,residential,517,206.9
261271635,261162522,0,residential,221,369.3
261271635,2188888742,0,residential,221,320.5
261271639,261192341,0,residential,390,613.7
261271639,1446667795,0,residential,221,572.2
261271641,2188888678,0,residential,552,645.7
261271641,261210791,0,residential,552,554.3
261271667,261256624,0,residential,174,531.1
261271667,261339638,0,residential,174,643.8
261271669,261266489,0,residential,4,353.3
261271669,261162568,0,residential,4,241.8
261271671,261226585,0,residential,381,666.1
261271671,261162527,0,residential,381,578.5
261271673,261258332,0,residential,379,600.3
261271673,261337050,0,residential,379,642.0
261271675,261279851,0,residential,378,643.5
261271675,261162569,0,residential,378,541.8
261271675,261271677,0,residential,378,601.2
261271675,261122131,0,residential,378,600.8
261271677,261354857,0,residential,378,674.9
261271677,261162570,0,residential,378,578.7
261271677,261271679,0,residential,378,666.3
261271677,261271675,0,residential,378,601.2
261271679,261325897,0,secondary,377,711.4
261271679,261162571,0,secondary,377,621.0
261271679,261271681,0,residential,377,626.2
261271679,261271677,0,residential,378,666.3
261271681,261271683,0,residential,377,593.2
261271681,261271679,0,residential,377,626.2
261271681,261329648,0,residential,377,651.7
261271681,261162572,0,residential,377,551.5
261271683,261162573,0,residential,377,552.0
261271683,261354858,0,residential,377,652.2
261271683,261271685,0,residential,377,625.6
261271683,261271681,0,residential,377,593.2
261271685,2386522872,0,residential,377,698.7
261271685,261271683,0,residential,377,625.6
261271685,261336032,0,residential,377,708.8
261271685,261162574,0,residential,377,617.9
261271693,261271694,0,residential,501,663.4
261271693,261336593,0,tertiary,501,581.6
261271694,261223147,0,residential,384,602.8
261271694,261309000,0,residential,501,666.9
261271694,261162580,0,residential,384,579.3
261271695,418458562,0,residential,384,667.0
261271695,261272706,0,residential,384,675.5
261271695,261162582,0,residential,384,579.8
261271700,261194660,0,residential,552,387.8
261271700,5587331382,0,residential,552,406.0
261271700,261223309,0,residential,552,401.0
261271704,261323626,0,residential,552,134.3
261271704,261271706,0,residential,552,207.9
261271706,261181830,0,residential,537,206.6
261271706,261292503,0,secondary,537,254.8
261271706,261292501,0,secondary,537,103.1
261271708,7641790060,0,residential,537,418.7
261271708,261271710,0,residential,537,394.4
261271710,261187739,0,residential,537,469.4
261271710,261142030,0,residential,537,493.6
261271710,261321884,0,residential,537,402.3
261271731,261141989,0,residential,949,444.5
261271731,495783101,0,residential,949,333.9
261271731,261198987,0,residential,949,342.5
261271733,261141991,0,residential,949,604.0
261271733,5492766613,0,residential,392,533.0
261271733,1474461398,0,residential,949,512.8
261271741,261149370,0,residential,388,702.0
261271741,270604300,0,residential,388,529.3
261271741,408460226,0,residential,388,654.9
261271826,9544765988,0,residential,,
261271826,261197263,0,primary,,
261271826,261159322,0,residential,,
261271828,261178727,0,residential,,
261271828,261242389,0,residential,,
261271828,261229482,0,residential,,
261271828,261293340,0,residential,,
261271831,261195820,0,residential,,
261271831,261178727,0,residential,,
261271831,261229483,0,residential,,
261271831,261323462,0,residential,,
261271833,261271835,0,residential,,
261271833,261195820,0,residential,,
261271833,261229485,0,residential,,
261271833,261327765,0,residential,,
261271835,261271836,0,residential,,
261271835,261271833,0,residential,,
261271835,261229487,0,residential,,
261271835,261335899,0,residential,,
261271836,261271835,0,residential,,
261272112,261326054,0,residential,,
261272112,261253745,0,residential,,
261272112,261253730,0,residential,,
261272280,261140891,0,residential,775,766.5
261272286,261270053,0,residential,629,710.3
261272286,261195084,0,residential,629,764.3
261272286,261316874,0,residential,629,801.1
261272286,261212636,0,residential,629,876.3
261272292,261216183,0,residential,,
261272292,261195045,0,residential,,
261272292,261316898,0,residential,,
261272292,261222565,0,residential,,
261272304,261181213,0,residential,784,388.7
261272304,261222040,0,residential,784,211.6
261272304,261195042,0,residential,784,324.4
261272304,261304580,0,residential,784,278.0
261272306,369630790,0,residential,629,271.6
261272439,13032367074,0,tertiary,190,415.6
261272439,261338082,0,tertiary,190,497.1
261272539,261217866,0,residential,,
261272539,261172882,0,tertiary,,
261272539,261170857,0,tertiary,,
261272540,12351729072,0,residential,,
261272540,261172886,0,residential,,
261272540,261170859,0,residential,,
261272548,261272549,0,residential,,
261272548,261170847,0,tertiary,,
261272548,261325945,0,tertiary,,
261272549,261272551,0,residential,,
261272549,261272548,0,residential,,
261272549,261170848,0,residential,,
261272551,261272553,0,residential,,
261272551,261170849,0,residential,,
261272551,261272549,0,residential,,
261272553,261272551,0,residential,,
261272553,261170850,0,residential,,
261272615,261195298,0,residential,,
261272615,261213212,0,residential,,
261272615,1001098083,0,residential,,
261272618,261141485,0,residential,,
261272618,345110889,0,residential,,
261272618,261148065,0,residential,,
261272686,261148328,0,residential,514,452.6
261272686,261272688,0,residential,34,398.7
261272688,261298932,0,residential,34,330.8
261272688,261272690,0,residential,34,316.8
261272688,261272686,0,residential,34,398.7
261272690,418514909,0,residential,34,361.0
261272690,261211683,0,residential,34,247.2
261272690,261272688,0,residential,34,316.8
261272692,261272694,0,residential,74,205.8
261272692,261223175,0,secondary,34,101.4
261272692,418453405,0,secondary,34,304.3
261272692,261211683,0,residential,34,206.8
261272694,261223176,0,residential,74,129.7
261272694,261249823,0,residential,74,241.8
261272694,261272692,0,residential,74,205.8
261272696,261263601,0,residential,74,451.1
261272702,261295803,0,secondary,343,151.5
261272702,261148326,0,secondary,343,251.2
261272704,261356254,0,residential,384,419.1
261272704,261272702,0,residential,384,276.3
261272704,261162582,0,residential,384,485.7
261272704,261148327,0,residential,384,465.0
261272706,261223148,0,residential,384,701.6
261272706,261142063,0,residential,384,771.8
261272706,261271695,0,residential,384,675.5
261272707,261179911,0,residential,501,769.1
261272707,261194743,0,residential,501,768.8
261272707,418460536,0,residential,500,853.3
261272708,261223151,0,residential,500,623.6
261272708,261231189,0,residential,500,583.4
261272708,261194743,0,residential,500,683.2
261272711,261224906,0,residential,,
261272711,261344290,0,residential,,
261272711,2025031205,0,residential,,
261272722,538541435,0,residential,109,416.4
261272722,261136269,0,residential,109,310.1
261272722,4730192546,0,residential,109,390.1
261272724,261223167,0,residential,109,132.6
261272724,4474381317,0,residential,109,204.2
261272724,261136269,0,residential,109,242.3
261272726,261228611,0,residential,144,574.0
261272726,261197710,0,residential,144,481.5
261272726,261200173,0,residential,144,573.2
261272728,261268939,0,residential,144,763.7
261272728,261228611,0,residential,144,669.4
261272728,261200175,0,residential,144,752.4
261272730,261200196,0,residential,570,419.2
261272730,261223134,0,residential,570,305.3
261272730,261220074,0,residential,570,312.5
261272731,261200194,0,residential,570,316.2
261272731,12499250000,0,residential,570,208.9
261272731,261220074,0,residential,570,244.5
261272733,261134345,0,residential,639,245.8
261272733,261259291,0,residential,639,208.0
261272733,261200192,0,residential,639,317.2
261272735,261117964,0,residential,639,396.6
261272735,261134345,0,residential,639,314.0
261272737,261272739,0,residential,639,676.0
261272737,261138313,0,residential,639,580.1
261272737,261223139,0,residential,639,602.7
261272739,261182134,0,residential,639,771.7
261272739,261272737,0,residential,639,676.0
261272739,261200189,0,residential,639,758.5
261272753,261272755,0,residential,1212,648.0
261272755,261144637,0,residential,1212,527.2
261272755,261272753,0,residential,1212,648.0
261272755,261148322,0,residential,1212,639.9
261272755,2285815591,0,residential,1212,611.4
261272757,261214607,0,residential,1212,310.0
261272757,261144637,0,residential,1212,391.7
261272765,12818013134,0,residential,74,811.0
261272765,418515366,0,residential,74,767.3
261272765,261223179,0,residential,74,712.2
261272769,12128803048,0,tertiary,673,768.9
261272769,261189622,0,tertiary,673,670.3
261272771,261272769,0,residential,673,703.6
261272771,12128803050,0,residential,673,746.6
261272890,261164089,0,residential,,
261272890,261193117,0,residential,,
261272890,261140317,0,residential,,
261272901,261232317,0,residential,,
261272901,261261223,0,residential,,
261272901,261193122,0,residential,,
261272901,261140320,0,residential,,
261272905,261272909,0,residential,,
261272905,261140332,0,tertiary,,
261272909,261272905,0,residential,,
261272909,261193127,0,secondary,,
261272909,261157617,0,residential,,
261272909,261140330,0,secondary,,
261272937,29412133,0,secondary,954,179.8
261272937,310697880,0,residential,954,234.3
261272937,257957639,0,secondary,954,219.5
261272937,736940951,0,residential,954,151.4
261272956,261277090,0,residential,,
261272956,261179331,0,residential,,
261272956,261217686,0,residential,,
261272956,261218763,0,residential,,
261272958,261165775,0,residential,,
261272958,261135046,0,residential,,
261272958,261346386,0,residential,,
261272958,261179339,0,residential,,
261273346,261127759,0,residential,,
261273346,261155494,0,residential,,
261273346,261133179,0,residential,,
261273349,261337076,0,residential,,
261273349,261195941,0,residential,,
261273351,261155497,0,residential,,
261273351,261294352,0,residential,,
261273351,261197560,0,residential,,
261273352,261330402,0,residential,,
261273352,261208442,0,residential,,
261273353,261280984,0,residential,,
261273353,261155513,0,residential,,
261273353,261273355,0,residential,,
261273355,261143004,0,residential,,
261273355,261288610,0,tertiary,,
261273355,261155514,0,tertiary,,
261273357,261252297,0,residential,,
261273357,261337080,0,residential,,
261273357,261155516,0,residential,,
261273359,261273361,0,residential,762,711.8
261273359,261314004,0,residential,762,780.2
261273359,261155519,0,residential,762,683.5
261273361,261140208,0,residential,762,755.1
261273361,261155519,0,residential,762,661.5
261273368,261174166,0,residential,29,506.4
261273368,261316037,0,residential,29,397.7
261273368,261155602,0,residential,29,422.7
261273370,261273368,0,residential,29,309.8
261273370,261281673,0,residential,29,197.7
261273370,261155603,0,residential,29,244.1
261273372,261273370,0,residential,29,135.5
261273372,261303842,0,secondary,29,52.4
261273372,261155604,0,secondary,69,152.7
261273379,261273381,0,residential,565,527.6
261273379,261155613,0,residential,565,610.1
261273381,261273379,0,residential,565,527.6
261273387,261337072,0,residential,634,542.8
261273387,261155575,0,residential,634,568.6
261273392,13924438140,0,unclassified,,
261273392,263766982,0,unclassified,,
261273392,4886643221,0,unclassified,,
261273414,261299149,0,tertiary,,
261273414,261215271,0,tertiary,,
261273416,261273414,0,residential,,
261273416,261292853,0,residential,,
261273416,261215273,0,residential,,
261273421,261296397,0,secondary,,
261273421,5211498644,0,secondary,,
261273423,261190984,0,residential,,
261273423,261299140,0,residential,,
261273423,261215277,0,residential,,
261273425,261273423,0,residential,,
261273425,261299142,0,residential,,
261273425,261215278,0,residential,,
261273427,261176479,0,residential,,
